,idx,word,pos
13815,540,all,DT
13816,540,sorts,NNS
13817,540,of,IN
13818,540,ways,NNS
13819,540,.,.
13820,541,You,PRP
13821,541,can,MD
13822,541,change,VB
13823,541,lighting,NN
13824,541,and,CC
13825,541,aperture,NN
13826,541,or,CC
13827,541,omit,VB
13828,541,the,DT
13829,541,background,NN
13830,541,entirely,RB
13831,541,.,.
13832,542,It,PRP
13833,542,all,DT
13834,542,happens,VBZ
13835,542,with,IN
13836,542,surprising,JJ
13837,542,speed,NN
13838,542,and,CC
13839,542,is,VBZ
13840,542,a,DT
13841,542,lot,NN
13842,542,of,IN
13843,542,fun,NN
13844,542,to,TO
13845,542,play,VB
13846,542,with,IN
13847,542,.,.
13848,543,The,DT
13849,543,Google,NNP
13850,543,Pixel,NNP
13851,543,3a,NNP
13852,543,is,VBZ
13853,543,priced,VBN
13854,543,at,IN
13855,543,$,$
13856,543,400,CD
13857,543,",",","
13858,543,just,RB
13859,543,like,IN
13860,543,the,DT
13861,543,iPhone,NNP
13862,543,SE,NNP
13863,543,",",","
13864,543,and,CC
13865,543,is,VBZ
13866,543,often,RB
13867,543,considered,VBN
13868,543,the,DT
13869,543,champion,NN
13870,543,of,IN
13871,543,mid,JJ
13872,543,range,NN
13873,543,phone,NN
13874,543,photography,NN
13875,543,.,.
13876,544,Fortunately,RB
13877,544,",",","
13878,544,I,PRP
13879,544,have,VBP
13880,544,a,DT
13881,544,Google,NNP
13882,544,Pixel,NNP
13883,544,3a,NNP
13884,544,XL,NNP
13885,544,",",","
13886,544,so,RB
13887,544,I,PRP
13888,544,could,MD
13889,544,compare,VB
13890,544,them,PRP
13891,544,head,NN
13892,544,-,HYPH
13893,544,to,IN
13894,544,-,HYPH
13895,544,head,NN
13896,544,.,.
13897,545,I,PRP
13898,545,prefer,VBP
13899,545,the,DT
13900,545,new,JJ
13901,545,SE,NNP
13902,545,",",","
13903,545,but,CC
13904,545,it,PRP
13905,545,’s,VBZ
13906,545,not,RB
13907,545,a,DT
13908,545,blowout,NN
13909,545,.,.
13910,546,I,PRP
13911,546,think,VBP
13912,546,Apple,NNP
13913,546,’s,POS
13914,546,phone,NN
13915,546,does,VBZ
13916,546,a,DT
13917,546,better,JJR
13918,546,job,NN
13919,546,with,IN
13920,546,white,JJ
13921,546,balance,NN
13922,546,.,.
13923,547,This,DT
13924,547,is,VBZ
13925,547,most,RBS
13926,547,evident,JJ
13927,547,in,IN
13928,547,the,DT
13929,547,photo,NN
13930,547,of,IN
13931,547,the,DT
13932,547,pizza,NN
13933,547,logo,NN
13934,547,against,IN
13935,547,a,DT
13936,547,partly,RB
13937,547,cloudy,JJ
13938,547,sky,NN
13939,547,.,.
13940,548,The,DT
13941,548,iPhone,NNP
13942,548,does,VBZ
13943,548,a,DT
13944,548,much,RB
13945,548,better,JJR
13946,548,job,NN
13947,548,delivering,VBG
13948,548,an,DT
13949,548,accurate,JJ
13950,548,photo,NN
13951,548,",",","
13952,548,while,IN
13953,548,the,DT
13954,548,Pixel,NNP
13955,548,3a,NNP
13956,548,XL,NNP
13957,548,’s,POS
13958,548,color,NN
13959,548,temperature,NN
13960,548,ends,VBZ
13961,548,up,RP
13962,548,too,RB
13963,548,cool,JJ
13964,548,.,.
13965,549,The,DT
13966,549,new,JJ
13967,549,SE,NNP
13968,549,also,RB
13969,549,takes,VBZ
13970,549,the,DT
13971,549,lead,NN
13972,549,in,IN
13973,549,portrait,NN
13974,549,mode,NN
13975,549,.,.
13976,550,I,PRP
13977,550,think,VBP
13978,550,image,NN
13979,550,quality,NN
13980,550,is,VBZ
13981,550,comparable,JJ
13982,550,–,:
13983,550,but,CC
13984,550,look,VB
13985,550,at,IN
13986,550,my,PRP$
13987,550,‘,``
13988,550,fro,JJ
13989,550,!,.
13990,551,The,DT
13991,551,Pixel,NNP
13992,551,3a,NNP
13993,551,XL,NNP
13994,551,’s,POS
13995,551,algorithm,NN
13996,551,is,VBZ
13997,551,clearly,RB
13998,551,less,RBR
13999,551,aggressive,JJ
14000,551,.,.
14001,552,While,IN
14002,552,the,DT
14003,552,iPhone,NNP
14004,552,blurs,VBZ
14005,552,some,DT
14006,552,wayward,JJ
14007,552,locks,NNS
14008,552,",",","
14009,552,the,DT
14010,552,Pixel,NNP
14011,552,3a,NNP
14012,552,gives,VBZ
14013,552,me,PRP
14014,552,an,DT
14015,552,odd,JJ
14016,552,halo,NN
14017,552,.,.
14018,553,Apple,NNP
14019,553,does,VBZ
14020,553,n’t,RB
14021,553,win,VB
14022,553,every,DT
14023,553,photo,NN
14024,553,",",","
14025,553,though,RB
14026,553,.,.
14027,554,I,PRP
14028,554,prefer,VBP
14029,554,the,DT
14030,554,Pixel,NNP
14031,554,3a,NNP
14032,554,XL,NNP
14033,554,’s,POS
14034,554,photo,NN
14035,554,of,IN
14036,554,the,DT
14037,554,lush,JJ
14038,554,garden,NN
14039,554,sidewalk,NN
14040,554,.,.
14041,555,It,PRP
14042,555,’s,VBZ
14043,555,more,RBR
14044,555,vibrant,JJ
14045,555,",",","
14046,555,yet,CC
14047,555,still,RB
14048,555,looks,VBZ
14049,555,natural,JJ
14050,555,.,.
14051,556,You,PRP
14052,556,can,MD
14053,556,almost,RB
14054,556,smell,VB
14055,556,the,DT
14056,556,crisp,JJ
14057,556,spring,NN
14058,556,air,NN
14059,556,.,.
14060,557,The,DT
14061,557,iPhone,NNP
14062,557,SE,NNP
14063,557,’s,POS
14064,557,photo,NN
14065,557,is,VBZ
14066,557,too,RB
14067,557,flat,JJ
14068,557,and,CC
14069,557,fails,VBZ
14070,557,to,TO
14071,557,capture,VB
14072,557,my,PRP$
14073,557,memory,NN
14074,557,of,IN
14075,557,the,DT
14076,557,scene,NN
14077,557,.,.
14078,558,You,PRP
14079,558,might,MD
14080,558,wonder,VB
14081,558,what,WP
14082,558,4,CD
14083,558,years,NNS
14084,558,of,IN
14085,558,progress,NN
14086,558,will,MD
14087,558,get,VB
14088,558,you,PRP
14089,558,.,.
14090,559,What,WP
14091,559,’s,VBZ
14092,559,the,DT
14093,559,answer,NN
14094,559,after,IN
14095,559,pitting,VBG
14096,559,the,DT
14097,559,2016,CD
14098,559,and,CC
14099,559,2020,CD
14100,559,versions,NNS
14101,559,of,IN
14102,559,the,DT
14103,559,iPhone,NNP
14104,559,SE,NNP
14105,559,against,IN
14106,559,one,NN
14107,559,another,DT
14108,559,?,.
14109,560,A,DT
14110,560,lot,NN
14111,560,.,.
14112,561,The,DT
14113,561,new,JJ
14114,561,SE,NNP
14115,561,’s,POS
14116,561,huge,JJ
14117,561,improvement,NN
14118,561,in,IN
14119,561,white,JJ
14120,561,balance,NN
14121,561,and,CC
14122,561,color,NN
14123,561,temperature,NN
14124,561,stands,VBZ
14125,561,out,RP
14126,561,most,RBS
14127,561,.,.
14128,562,The,DT
14129,562,original,JJ
14130,562,iPhone,NNP
14131,562,SE,NNP
14132,562,suffers,VBZ
14133,562,in,IN
14134,562,many,JJ
14135,562,outdoor,JJ
14136,562,situations,NNS
14137,562,.,.
14138,563,It,PRP
14139,563,ca,MD
14140,563,n’t,RB
14141,563,even,RB
14142,563,handle,VB
14143,563,a,DT
14144,563,cloudy,JJ
14145,563,sky,NN
14146,563,.,.
14147,564,This,DT
14148,564,leads,VBZ
14149,564,to,IN
14150,564,overly,RB
14151,564,bright,JJ
14152,564,images,NNS
14153,564,that,WDT
14154,564,lack,VBP
14155,564,color,NN
14156,564,",",","
14157,564,contrast,NN
14158,564,",",","
14159,564,depth,NN
14160,564,",",","
14161,564,and,CC
14162,564,any,DT
14163,564,other,JJ
14164,564,trait,NN
14165,564,you,PRP
14166,564,’d,MD
14167,564,associate,VB
14168,564,with,IN
14169,564,a,DT
14170,564,good,JJ
14171,564,photo,NN
14172,564,.,.
14173,565,The,DT
14174,565,indoor,JJ
14175,565,photo,NN
14176,565,of,IN
14177,565,a,DT
14178,565,hearty,JJ
14179,565,slice,NN
14180,565,of,IN
14181,565,coffee,NN
14182,565,cake,NN
14183,565,shows,VBZ
14184,565,less,JJR
14185,565,difference,NN
14186,565,in,IN
14187,565,lighting,NN
14188,565,and,CC
14189,565,color,NN
14190,565,",",","
14191,565,and,CC
14192,565,you,PRP
14193,565,might,MD
14194,565,confuse,VB
14195,565,the,DT
14196,565,photos,NNS
14197,565,from,IN
14198,565,each,DT
14199,565,SE,NNP
14200,565,briefly,NN
14201,565,.,.
14202,566,Look,VB
14203,566,closer,JJR
14204,566,",",","
14205,566,though,RB
14206,566,",",","
14207,566,and,CC
14208,566,it,PRP
14209,566,’s,VBZ
14210,566,obvious,JJ
14211,566,the,DT
14212,566,new,JJ
14213,566,iPhone,NNP
14214,566,SE,NNP
14215,566,’s,POS
14216,566,photo,NN
14217,566,is,VBZ
14218,566,much,RB
14219,566,sharper,JJR
14220,566,.,.
14221,567,Portrait,NN
14222,567,mode,NN
14223,567,is,VBZ
14224,567,n’t,RB
14225,567,available,JJ
14226,567,on,IN
14227,567,the,DT
14228,567,original,JJ
14229,567,iPhone,NNP
14230,567,SE,NNP
14231,567,",",","
14232,567,of,IN
14233,567,course,NN
14234,567,",",","
14235,567,and,CC
14236,567,that,DT
14237,567,makes,VBZ
14238,567,a,DT
14239,567,big,JJ
14240,567,difference,NN
14241,567,.,.
14242,568,Portraits,NNS
14243,568,from,IN
14244,568,the,DT
14245,568,new,JJ
14246,568,iPhone,NNP
14247,568,SE,NNP
14248,568,look,VB
14249,568,sharper,JJR
14250,568,",",","
14251,568,with,IN
14252,568,better,JJR
14253,568,contrast,NN
14254,568,and,CC
14255,568,far,RB
14256,568,better,JJR
14257,568,focus,NN
14258,568,on,IN
14259,568,the,DT
14260,568,subject,NN
14261,568,.,.
14262,569,The,DT
14263,569,new,JJ
14264,569,iPhone,NNP
14265,569,SE,NNP
14266,569,has,VBZ
14267,569,a,DT
14268,569,great,JJ
14269,569,smartphone,NN
14270,569,camera,NN
14271,569,.,.
14272,570,I,PRP
14273,570,think,VBP
14274,570,it,PRP
14275,570,beats,VBZ
14276,570,the,DT
14277,570,Google,NNP
14278,570,Pixel,NNP
14279,570,3a,NNP
14280,570,",",","
14281,570,commonly,RB
14282,570,considered,VBD
14283,570,the,DT
14284,570,benchmark,NN
14285,570,in,IN
14286,570,this,DT
14287,570,category,NN
14288,570,",",","
14289,570,by,IN
14290,570,a,DT
14291,570,hair,NN
14292,570,.,.
14293,571,It,PRP
14294,571,works,VBZ
14295,571,well,RB
14296,571,in,IN
14297,571,most,JJS
14298,571,situations,NNS
14299,571,and,CC
14300,571,can,MD
14301,571,deliver,VB
14302,571,some,DT
14303,571,truly,RB
14304,571,excellent,JJ
14305,571,shots,NNS
14306,571,.,.
14307,572,I,PRP
14308,572,do,VBP
14309,572,somewhat,RB
14310,572,miss,VB
14311,572,the,DT
14312,572,lack,NN
14313,572,of,IN
14314,572,any,DT
14315,572,additional,JJ
14316,572,camera,NN
14317,572,",",","
14318,572,such,JJ
14319,572,as,IN
14320,572,an,DT
14321,572,ultrawide,NN
14322,572,",",","
14323,572,to,TO
14324,572,improve,VB
14325,572,versatility,NN
14326,572,.,.
14327,573,You,PRP
14328,573,can,MD
14329,573,find,VB
14330,573,that,IN
14331,573,on,IN
14332,573,some,DT
14333,573,competing,VBG
14334,573,phones,NNS
14335,573,.,.
14336,574,However,RB
14337,574,",",","
14338,574,those,DT
14339,574,phones,NNS
14340,574,wo,MD
14341,574,n’t,RB
14342,574,keep,VB
14343,574,up,RP
14344,574,with,IN
14345,574,the,DT
14346,574,iPhone,NNP
14347,574,SE,NNP
14348,574,’s,POS
14349,574,main,JJ
14350,574,camera,NN
14351,574,.,.
14352,575,What,WP
14353,575,the,DT
14354,575,new,JJ
14355,575,SE,NNP
14356,575,lacks,VBZ
14357,575,in,IN
14358,575,versatility,NN
14359,575,",",","
14360,575,it,PRP
14361,575,makes,VBZ
14362,575,up,RP
14363,575,for,IN
14364,575,by,IN
14365,575,snapping,VBG
14366,575,solid,JJ
14367,575,shots,NNS
14368,575,with,IN
14369,575,little,JJ
14370,575,preparation,NN
14371,575,.,.
14372,576,You,PRP
14373,576,can,MD
14374,576,shoot,VB
14375,576,4,CD
14376,576,K,NN
14377,576,video,NN
14378,576,up,IN
14379,576,to,TO
14380,576,60,CD
14381,576,frames,NNS
14382,576,per,IN
14383,576,second,NN
14384,576,on,IN
14385,576,the,DT
14386,576,iPhone,NNP
14387,576,SE,NNP
14388,576,",",","
14389,576,or,CC
14390,576,extended,JJ
14391,576,dynamic,JJ
14392,576,range,NN
14393,576,video,NN
14394,576,up,IN
14395,576,to,TO
14396,576,30,CD
14397,576,fps,NN
14398,576,.,.
14399,577,Optical,JJ
14400,577,image,NN
14401,577,stabilization,NN
14402,577,helps,VBZ
14403,577,keep,VB
14404,577,shots,NNS
14405,577,steady,JJ
14406,577,",",","
14407,577,and,CC
14408,577,digital,NNP
14409,577,zoom,NNP
14410,577,works,VBZ
14411,577,up,RP
14412,577,to,IN
14413,577,3x,CD
14414,577,.,.
14415,578,The,DT
14416,578,phone,NN
14417,578,also,RB
14418,578,supports,VBZ
14419,578,slo,NNP
14420,578,-,HYPH
14421,578,mo,NNP
14422,578,1080p,CD
14423,578,video,NN
14424,578,at,IN
14425,578,up,IN
14426,578,to,TO
14427,578,240,CD
14428,578,fps,NN
14429,578,.,.
14430,579,I,PRP
14431,579,do,VBP
14432,579,n’t,RB
14433,579,frequently,RB
14434,579,shoot,VB
14435,579,video,NN
14436,579,on,IN
14437,579,phones,NNS
14438,579,—,:
14439,579,or,CC
14440,579,at,RB
14441,579,all,RB
14442,579,—,:
14443,579,so,RB
14444,579,I,PRP
14445,579,’ll,MD
14446,579,admit,VB
14447,579,I,PRP
14448,579,’m,VBP
14449,579,not,RB
14450,579,the,DT
14451,579,best,JJS
14452,579,judge,NN
14453,579,of,IN
14454,579,quality,NN
14455,579,.,.
14456,580,I,PRP
14457,580,think,VBP
14458,580,it,PRP
14459,580,looks,VBZ
14460,580,great,JJ
14461,580,",",","
14462,580,particularly,RB
14463,580,at,IN
14464,580,4K.,CD
14465,581,I,PRP
14466,581,imagine,VBP
14467,581,most,RBS
14468,581,casual,JJ
14469,581,users,NNS
14470,581,will,MD
14471,581,",",","
14472,581,too,RB
14473,581,.,.
14474,582,Professionals,NNS
14475,582,and,CC
14476,582,enthusiasts,NNS
14477,582,may,MD
14478,582,have,VB
14479,582,a,DT
14480,582,different,JJ
14481,582,opinion,NN
14482,582,.,.
14483,583,What,WP
14484,583,stood,VBD
14485,583,out,RP
14486,583,most,RBS
14487,583,was,VBD
14488,583,n’t,RB
14489,583,quality,NN
14490,583,",",","
14491,583,but,CC
14492,583,speed,NN
14493,583,.,.
14494,584,The,DT
14495,584,new,JJ
14496,584,SE,NNP
14497,584,is,VBZ
14498,584,a,DT
14499,584,snappy,JJ
14500,584,performer,NN
14501,584,",",","
14502,584,even,RB
14503,584,when,WRB
14504,584,recording,VBG
14505,584,4,CD
14506,584,K,NN
14507,584,60,CD
14508,584,fps,NN
14509,584,.,.
14510,585,There,EX
14511,585,’s,VBZ
14512,585,no,DT
14513,585,lag,NN
14514,585,to,TO
14515,585,begin,VB
14516,585,recording,VBG
14517,585,and,CC
14518,585,no,DT
14519,585,lag,NN
14520,585,while,IN
14521,585,recording,VBG
14522,585,.,.
14523,586,That,DT
14524,586,’s,VBZ
14525,586,definitely,RB
14526,586,not,RB
14527,586,true,JJ
14528,586,for,IN
14529,586,midrange,JJ
14530,586,phones,NNS
14531,586,",",","
14532,586,some,DT
14533,586,of,IN
14534,586,which,WDT
14535,586,ca,MD
14536,586,n’t,RB
14537,586,shoot,VB
14538,586,4,CD
14539,586,K,NN
14540,586,at,IN
14541,586,60,CD
14542,586,fps,NN
14543,586,.,.
14544,587,Apple,NNP
14545,587,’s,POS
14546,587,decision,NN
14547,587,to,TO
14548,587,buy,VB
14549,587,P.A.,NNP
14550,588,Semi,JJ
14551,588,in,IN
14552,588,2008,CD
14553,588,easily,RB
14554,588,ranks,VBZ
14555,588,among,IN
14556,588,the,DT
14557,588,most,RBS
14558,588,important,JJ
14559,588,in,IN
14560,588,the,DT
14561,588,company,NN
14562,588,’s,POS
14563,588,history,NN
14564,588,.,.
14565,589,Excellent,JJ
14566,589,performance,NN
14567,589,is,VBZ
14568,589,a,DT
14569,589,key,JJ
14570,589,trait,NN
14571,589,of,IN
14572,589,Apple,NNP
14573,589,phones,NNS
14574,589,and,CC
14575,589,tablets,NNS
14576,589,across,IN
14577,589,all,DT
14578,589,price,NN
14579,589,points,NNS
14580,589,.,.
14581,590,The,DT
14582,590,iPhone,NNP
14583,590,SE,NNP
14584,590,is,VBZ
14585,590,a,DT
14586,590,testament,NN
14587,590,to,IN
14588,590,that,DT
14589,590,.,.
14590,591,Though,IN
14591,591,it,PRP
14592,591,starts,VBZ
14593,591,at,IN
14594,591,$,$
14595,591,400,CD
14596,591,",",","
14597,591,and,CC
14598,591,is,VBZ
14599,591,considerably,RB
14600,591,smaller,JJR
14601,591,than,IN
14602,591,other,JJ
14603,591,recent,JJ
14604,591,iPhones,NNPS
14605,591,",",","
14606,591,the,DT
14607,591,SE,NNP
14608,591,has,VBZ
14609,591,the,DT
14610,591,same,JJ
14611,591,A13,NNP
14612,591,Bionic,NNP
14613,591,processor,NN
14614,591,you,PRP
14615,591,’ll,MD
14616,591,find,VB
14617,591,in,IN
14618,591,the,DT
14619,591,iPhone,NNP
14620,591,11,CD
14621,591,and,CC
14622,591,iPhone,NNP
14623,591,11,CD
14624,591,Pro,NN
14625,591,.,.
14626,592,That,DT
14627,592,’s,VBZ
14628,592,paired,VBN
14629,592,with,IN
14630,592,3,CD
14631,592,GB,NN
14632,592,of,IN
14633,592,RAM,NNP
14634,592,.,.
14635,593,The,DT
14636,593,iPhone,NNP
14637,593,SE,NNP
14638,593,might,MD
14639,593,be,VB
14640,593,a,DT
14641,593,mid,JJ
14642,593,-,JJ
14643,593,range,NN
14644,593,phone,NN
14645,593,",",","
14646,593,but,CC
14647,593,its,PRP$
14648,593,performance,NN
14649,593,is,VBZ
14650,593,equivalent,JJ
14651,593,to,IN
14652,593,a,DT
14653,593,flagship,NN
14654,593,.,.
14655,594,The,DT
14656,594,new,JJ
14657,594,SE,NNP
14658,594,’s,POS
14659,594,single,JJ
14660,594,-,HYPH
14661,594,core,NN
14662,594,Geekbench,NNP
14663,594,5,CD
14664,594,score,NN
14665,594,of,IN
14666,594,"1,324",CD
14667,594,is,VBZ
14668,594,nearly,RB
14669,594,four,CD
14670,594,times,NNS
14671,594,quicker,JJR
14672,594,than,IN
14673,594,a,DT
14674,594,Google,NNP
14675,594,Pixel,NNP
14676,594,3a,NNP
14677,594,",",","
14678,594,and,CC
14679,594,its,PRP$
14680,594,multi,JJ
14681,594,-,JJ
14682,594,core,JJ
14683,594,score,NN
14684,594,is,VBZ
14685,594,nearly,RB
14686,594,two,CD
14687,594,-,HYPH
14688,594,and,CC
14689,594,-,HYPH
14690,594,a,DT
14691,594,-,HYPH
14692,594,half,NN
14693,594,times,NNS
14694,594,better,RB
14695,594,.,.
14696,595,The,DT
14697,595,iPhone,NNP
14698,595,SE,NNP
14699,595,’s,POS
14700,595,CPU,NNP
14701,595,easily,RB
14702,595,defeats,VBZ
14703,595,the,DT
14704,595,more,RBR
14705,595,expensive,JJ
14706,595,Google,NNP
14707,595,Pixel,NNP
14708,595,4,CD
14709,595,XL,NNP
14710,595,.,.
14711,596,It,PRP
14712,596,goes,VBZ
14713,596,toe,NN
14714,596,-,HYPH
14715,596,to,IN
14716,596,-,HYPH
14717,596,toe,NN
14718,596,with,IN
14719,596,the,DT
14720,596,Samsung,NNP
14721,596,Galaxy,NNP
14722,596,S20,NNP
14723,596,Ultra,NNP
14724,596,and,CC
14725,596,the,DT
14726,596,OnePlus,NNP
14727,596,8,NNP
14728,596,Pro,NNP
14729,596,",",","
14730,596,winning,VBG
14731,596,in,IN
14732,596,single,JJ
14733,596,-,HYPH
14734,596,core,NN
14735,596,and,CC
14736,596,nearly,RB
14737,596,tying,VBG
14738,596,in,IN
14739,596,multi,JJ
14740,596,-,JJ
14741,596,core,JJ
14742,596,.,.
14743,597,All,PDT
14744,597,this,DT
14745,597,performance,NN
14746,597,is,VBZ
14747,597,thrown,VBN
14748,597,at,IN
14749,597,a,DT
14750,597,4.7-inch,CD
14751,597,screen,NN
14752,597,with,IN
14753,597,a,DT
14754,597,resolution,NN
14755,597,well,RB
14756,597,below,IN
14757,597,1080p,CD
14758,597,.,.
14759,598,The,DT
14760,598,iPhone,NNP
14761,598,SE,NNP
14762,598,does,VBZ
14763,598,n’t,RB
14764,598,merely,RB
14765,598,fly,VB
14766,598,.,.
14767,599,It,PRP
14768,599,shrieks,VBZ
14769,599,through,IN
14770,599,apps,NNS
14771,599,and,CC
14772,599,games,NNS
14773,599,like,IN
14774,599,a,DT
14775,599,supersonic,JJ
14776,599,jet,NN
14777,599,.,.
14778,600,Its,PRP$
14779,600,performance,NN
14780,600,is,VBZ
14781,600,as,RB
14782,600,close,JJ
14783,600,to,TO
14784,600,perfect,VB
14785,600,as,IN
14786,600,I,PRP
14787,600,’ve,VB
14788,600,ever,RB
14789,600,witnessed,VBN
14790,600,.,.
14791,601,It,PRP
14792,601,’s,VBZ
14793,601,not,RB
14794,601,just,RB
14795,601,great,JJ
14796,601,.,.
14797,602,It,PRP
14798,602,sets,VBZ
14799,602,a,DT
14800,602,new,JJ
14801,602,high,JJ
14802,602,bar,NN
14803,602,for,IN
14804,602,mid,JJ
14805,602,-,JJ
14806,602,range,JJ
14807,602,phones,NNS
14808,602,",",","
14809,602,one,CD
14810,602,I,PRP
14811,602,doubt,VBP
14812,602,Android,NNP
14813,602,competitors,NNS
14814,602,will,MD
14815,602,hit,VB
14816,602,within,IN
14817,602,the,DT
14818,602,next,JJ
14819,602,few,JJ
14820,602,years,NNS
14821,602,.,.
14822,603,The,DT
14823,603,iPhone,NNP
14824,603,SE,NNP
14825,603,does,VBZ
14826,603,n’t,RB
14827,603,merely,RB
14828,603,fly,VB
14829,603,.,.
14830,604,It,PRP
14831,604,shrieks,VBZ
14832,604,through,IN
14833,604,apps,NNS
14834,604,and,CC
14835,604,games,NNS
14836,604,like,IN
14837,604,a,DT
14838,604,supersonic,JJ
14839,604,jet,NN
14840,604,.,.
14841,605,This,DT
14842,605,is,VBZ
14843,605,the,DT
14844,605,part,NN
14845,605,where,WRB
14846,605,I,PRP
14847,605,’d,MD
14848,605,normally,RB
14849,605,try,VB
14850,605,to,TO
14851,605,dig,VB
14852,605,deeper,JJR
14853,605,and,CC
14854,605,highlight,VB
14855,605,a,DT
14856,605,few,JJ
14857,605,nitpicks,NNS
14858,605,that,WDT
14859,605,detract,VBP
14860,605,from,IN
14861,605,the,DT
14862,605,experience,NN
14863,605,.,.
14864,606,Not,RB
14865,606,here,RB
14866,606,.,.
14867,607,I,PRP
14868,607,have,VBP
14869,607,nothing,NN
14870,607,to,TO
14871,607,add,VB
14872,607,.,.
14873,608,It,PRP
14874,608,’s,VBZ
14875,608,perfect,JJ
14876,608,.,.
14877,609,The,DT
14878,609,basic,JJ
14879,609,$,$
14880,609,400,CD
14881,609,iPhone,NNP
14882,609,SE,NNP
14883,609,comes,VBZ
14884,609,with,IN
14885,609,64,CD
14886,609,GB,NNS
14887,609,of,IN
14888,609,storage,NN
14889,609,.,.
14890,610,You,PRP
14891,610,can,MD
14892,610,upgrade,VB
14893,610,to,IN
14894,610,128,CD
14895,610,GB,NNP
14896,610,for,IN
14897,610,$,$
14898,610,450,CD
14899,610,",",","
14900,610,or,CC
14901,610,you,PRP
14902,610,can,MD
14903,610,choose,VB
14904,610,256,CD
14905,610,GB,NNS
14906,610,of,IN
14907,610,storage,NN
14908,610,for,IN
14909,610,$,$
14910,610,550,CD
14911,610,.,.
14912,611,You,PRP
14913,611,’ll,MD
14914,611,need,VB
14915,611,to,TO
14916,611,pick,VB
14917,611,the,DT
14918,611,right,JJ
14919,611,amount,NN
14920,611,from,IN
14921,611,the,DT
14922,611,start,NN
14923,611,because,IN
14924,611,",",","
14925,611,as,IN
14926,611,with,IN
14927,611,other,JJ
14928,611,iPhones,NNS
14929,611,",",","
14930,611,you,PRP
14931,611,ca,MD
14932,611,n’t,RB
14933,611,add,VB
14934,611,more,JJR
14935,611,storage,NN
14936,611,later,RB
14937,611,.,.
14938,612,Unlike,IN
14939,612,some,DT
14940,612,past,JJ
14941,612,entry,NN
14942,612,-,HYPH
14943,612,level,NN
14944,612,iPhones,NNPS
14945,612,",",","
14946,612,the,DT
14947,612,new,JJ
14948,612,SE,NNP
14949,612,’s,POS
14950,612,base,NN
14951,612,storage,NN
14952,612,is,VBZ
14953,612,adequate,JJ
14954,612,.,.
14955,613,My,PRP$
14956,613,iPhone,NNP
14957,613,7,CD
14958,613,Plus,CC
14959,613,has,VBZ
14960,613,256,CD
14961,613,GB,NN
14962,613,of,IN
14963,613,storage,NN
14964,613,",",","
14965,613,but,CC
14966,613,I,PRP
14967,613,only,RB
14968,613,use,VBP
14969,613,half,NN
14970,613,of,IN
14971,613,that,DT
14972,613,",",","
14973,613,and,CC
14974,613,well,RB
14975,613,more,JJR
14976,613,than,IN
14977,613,half,NN
14978,613,of,IN
14979,613,what,WP
14980,613,I,PRP
14981,613,use,VBP
14982,613,is,VBZ
14983,613,old,JJ
14984,613,podcast,JJ
14985,613,episodes,NNS
14986,613,and,CC
14987,613,unnecessary,JJ
14988,613,photos,NNS
14989,613,.,.
14990,614,I,PRP
14991,614,think,VBP
14992,614,a,DT
14993,614,lot,NN
14994,614,of,IN
14995,614,people,NNS
14996,614,can,MD
14997,614,get,VB
14998,614,by,RP
14999,614,with,IN
15000,614,the,DT
15001,614,64,CD
15002,614,GB,NNP
15003,614,model,NN
15004,614,.,.
15005,615,That,DT
15006,615,said,VBD
15007,615,",",","
15008,615,spending,VBG
15009,615,an,DT
15010,615,extra,JJ
15011,615,$,$
15012,615,50,CD
15013,615,on,IN
15014,615,the,DT
15015,615,128,CD
15016,615,GB,NNP
15017,615,model,NN
15018,615,is,VBZ
15019,615,not,RB
15020,615,a,DT
15021,615,bad,JJ
15022,615,idea,NN
15023,615,.,.
15024,616,Storage,NN
15025,616,is,VBZ
15026,616,something,NN
15027,616,you,PRP
15028,616,wo,MD
15029,616,n’t,RB
15030,616,care,VB
15031,616,much,RB
15032,616,about,IN
15033,616,until,IN
15034,616,you,PRP
15035,616,run,VBP
15036,616,out,RP
15037,616,",",","
15038,616,but,CC
15039,616,once,IN
15040,616,you,PRP
15041,616,do,VBP
15042,616,",",","
15043,616,it,PRP
15044,616,can,MD
15045,616,be,VB
15046,616,annoying,JJ
15047,616,.,.
15048,617,The,DT
15049,617,128,CD
15050,617,GB,NNP
15051,617,model,NN
15052,617,lets,VBZ
15053,617,you,PRP
15054,617,rack,VB
15055,617,up,RP
15056,617,podcasts,NNS
15057,617,",",","
15058,617,photos,NNS
15059,617,",",","
15060,617,and,CC
15061,617,apps,NNS
15062,617,without,IN
15063,617,constantly,RB
15064,617,deleting,VBG
15065,617,old,JJ
15066,617,files,NNS
15067,617,.,.
15068,618,I,PRP
15069,618,do,VBP
15070,618,n’t,RB
15071,618,recommend,VB
15072,618,the,DT
15073,618,256,CD
15074,618,GB,NNP
15075,618,model,NN
15076,618,.,.
15077,619,Anyone,NN
15078,619,using,VBG
15079,619,that,DT
15080,619,much,JJ
15081,619,storage,NN
15082,619,is,VBZ
15083,619,a,DT
15084,619,serious,JJ
15085,619,smartphone,NN
15086,619,enthusiast,NN
15087,619,",",","
15088,619,and,CC
15089,619,the,DT
15090,619,iPhone,NNP
15091,619,SE,NNP
15092,619,’s,POS
15093,619,small,JJ
15094,619,screen,NN
